filename,transcript
28032025_spiraal_1.txt,"00:00:00:00 - 00:00:22:21
Speaker 1
Dus die spiraal werd gezet. En ik kan je vertellen. Voor mij persoonlijk was dat echt de allerergste pijn die ik ooit in mijn leven heb gehad. Jawel, dit is geen aanstellerij. Ik ben geen uitzondering, want meer dan de helft van de mensen die ervaart echt een ernstige tot ondraaglijke pijn tijdens het zetten van zo'n spiraal. En toch blijft het advies neem 1.00u van tevoren een ibuprofen of een aspirientje.

00:00:22:23 - 00:00:28:00
Speaker 1
Maar hoe zit het dan? Hoe kom je met kwaliteit van de NVVE hotline? Met wie spreek ik Met Alina?

00:00:28:01 - 00:00:31:20
Speaker 2
Wij hebben een onderzoek laten uitvoeren naar pijn bij het plaatsen van de spiraal.

00:00:31:22 - 00:00:35:24
Speaker 1
Bij mij wordt verteld neem maar gewone aspirine, wat kan ik dan doen?

00:00:36:05 - 00:00:51:24
Speaker 2
Op zo'n moment is het dan fijn om te zeggen ik weet dat er meer opties zijn. Ik heb daar over gelezen. Hopelijk kom je er dan uit. Nou, als dat niet zo is, dan is het belangrijk om verder te kijken door de klinieken zijn daar dus ook echt een goeie voor.

00:00:52:05 - 00:01:04:24
Speaker 1
Je mag dus zelf vragen om pijnbestrijding. Dat is tenminste ook wat NHG ons heeft gemaild, maar dat betekent niet dat er altijd naar je wordt geluisterd. Ik kom jullie met Quizlet chatten vanaf Hotline. Jij hebt pijnbestrijding aangevraagd toch? Dat ging niet zo super.

00:01:05:01 - 00:01:19:12
Speaker 3
Toen heeft mijn huisarts eigenlijk tegen mij gezegd van ja ik denk niet dat het echt daadwerkelijk nodig is. Dus ik dacht van het het zal dan wel wel goed zitten en het vervolg hoop ik gewoon eigenlijk dat plaatselijke verdoving er standaard bij zit.

00:01:19:14 - 00:01:23:21
Speaker 1
Bij jou is het wel gelukt toch om extra pijnbestrijding te krijgen? Hoe heb je dat gefikst?

00:01:24:00 - 00:01:45:09
Speaker 4
Die twee afspraken gehad waarin ik hem eigenlijk gewoon moest overtuigen. Ik wil dit spiraaltje en ik neem het onder een roesje, want dat wil ik en dat mag ik ook gewoon vragen. Als ik geen vooronderzoek had gedaan en niet was rondgevraagd bij andere mensen die het wel onder een roesje hadden gekregen, dan had ik echt zelfs niet als roesje gekregen.

00:01:45:11 - 00:01:48:21
Speaker 1
Je kan dus gewoon baas over je eigen buik zijn, maar dan moet je wel doorzetten.

00:01:49:00 - 00:02:02:23
Speaker 2
Daarom is het ook zo belangrijk dat artsen ook heel pro-actief toch echt aan vrouwen gaan vragen van hey, welke pijnbestrijding zou je willen? Dit is wat we kunnen aanbieden en het moet dus niet alleen uit de vrouwen komen.

"
30042025_JAZZ.txt,"00:00:00:00 - 00:00:16:06
Speaker 1
Het is de dag van de jazz en we kennen het muziekgenre misschien wel van deze muziek, maar ook dit is jazz. Dit kan een ander standpunt zijn. Ik zou haast zeggen. Ik was even.

00:00:16:08 - 00:00:23:16
Speaker 1
De muziek die populair werd in rokerige clubs en nu weer springlevend is onder jonge generatie luisteraars en artiesten. Hoe komt dat?

00:00:23:22 - 00:00:37:06
Speaker 2
Dat een beetje mainstream en alles een beetje te eentonig wordt? Dat er daardoor een soort van een soort van nieuwe aandacht komt voor of juist omdat het gewoon veel levendiger is? Het is vaak origineler. Het is eigenlijk nooit hetzelfde.

00:00:37:12 - 00:00:59:14
Speaker 1
Om de achtergrond van Jesse kennen moeten we even teruggaan in de tijd toen in de VS de slavernij werd afgeschaft, vertrok een groot deel van de voormalig tot slaaf gemaakten naar steden toe als New Orleans. Daar vermengde ze blues, folk, gospel en oorspronkelijk Afrikaanse ritmes. Het resultaat? Jazz is geboren. Jazz wordt lange tijd niet geaccepteerd en vooral weggezet als ordinaire straatmuziek door de witte bevolking.

00:00:59:20 - 00:01:12:12
Speaker 1
Ze hadden schijnbaar moeite met het idee dat zwarte Amerikanen iets moois en vernieuwends konden voortbrengen. Na een tijdje verspreid Jazz zich over heel Amerika en komt het terecht in steden als Chicago en New York. En misschien ken je deze man wel.

00:01:12:14 - 00:01:17:23
Unknown
En denk je massaal.

00:01:18:00 - 00:01:23:08
Speaker 1
Voor een dubbel.

00:01:23:10 - 00:01:41:23
Speaker 1
Dat is Louis Armstrong. Hij wordt gezien als een van de belangrijkste voorvaderen van het jazz, het genre ik op dansvloeren, in de clubs, op de radio en legde een basis voor talloze andere muziekstijlen die er vandaag de dag nog steeds horen.

00:01:42:00 - 00:01:49:02
Speaker 1
Jazz is niet een vast genre, maar een creatieve basis die de popcultuur van tegenwoordig heeft bepaald. Maar op welke manier beïnvloed jazz?

00:01:49:02 - 00:01:59:02
Speaker 2
Dat is vooral gene wat het interessant houdt en het met elkaar verbindt. Je moet niet te veel gaan nadenken over wat je eigenlijk aan het doen bent. Je moet het gewoon vooral doen.

00:01:59:07 - 00:02:16:19
Speaker 1
De invloeden van jazz zijn overal hoorbaar, maar laten we niet vergeten dat er achter al die moderne klanken een rijke geschiedenis en een krachtig erfgoed schuilt. Het is de volgende keer dat jij je favoriete artiest opzet. Stel jezelf eens de vraag hoeveel jazz hoor jij eigenlijk terug in die sound?

"
30052025_Sudan.txt,"00:00:00:00 - 00:00:12:04
Speaker 1
Waarom wordt de grootste kinder crisis de grootste honger, crisis en de grootste humanitaire ramp op de wereld, een vergeten oorlog genoemd?

00:00:12:06 - 00:00:20:04
Speaker 2
Het was een harde toon when the fighting begin. We zien day is en we zien collaps acties te voet Electricity of Medicine of safety.

00:00:20:05 - 00:00:49:17
Speaker 1
Meer dan 30 miljoen mensen in Soedan, waarvan de helft kind, heeft dit jaar humanitaire hulp nodig. Haast 13 miljoen mensen zijn gedwongen te vluchten, waarvan ook hiervan meer dan de helft kinderen zijn. In het land zijn nu 15 miljoen kinderen in nood. Daarmee is het aantal sinds 2023 ruim verdubbeld. Zo'n 2506 miljoen mensen. Iets meer dan de helft van de gehele bevolking heeft te maken met een hongersnood op crisis niveau.

00:00:49:19 - 00:01:13:21
Speaker 3
There is no way access to the aspect of een ketting met die o is dat mensen dingen doen om menselijke activiteiten niet in ons concept te zijn voor God en waar het allemaal is Like to tell people to actually forget it, but it's really forgotten over God and people in a sense black experience as being kind of historical recipient of a lot of this twijfelend.

00:01:13:23 - 00:01:21:04
Speaker 2
Complex crisis without a symbol, villian or victory and Nestlé. The Lord has grond known to Africa.

00:01:21:05 - 00:01:50:16
Speaker 1
Safari Sudan is het derde grootste land van het continent Afrika en kent een geschiedenis van veel staatsgrepen. In 2018 leidde Burger protesten tot de val van dictator Omar al-Bashir, die bijna dertig jaar aan de macht was. Toen brak in 2023 de oorlog uit tussen het regeringsleger, de Sudan and Forces en de paramilitairen van de Rapid Support Forces. Met als gevolg een oorlog waar keer op keer mensenrechten worden geschonden.

00:01:50:20 - 00:02:17:13
Speaker 2
And I tried to train touch with my siblings and friends unstable What's that makes it and sometimes it goes. Bij zijn montage zou een Connection Embodiment 27 like a Life line met bijbehorende training Like to document the war and take videos en de staff te downloaden voor headlines. Toeters Zidane is not trending Poetry People are doing.

"
31032025_transzichtbaarheid_1.txt,"00:00:00:00 - 00:00:33:08
Speaker 1
Ondanks wat anderen zeggen. Jij weet zelf het beste hoe je je voelt en daar mag je ook echt voor vechten en dat mag je ook echt claimen. Je mag er gewoon zijn. Ik las een transvrouw van de vorige eeuw in de jaren zeventig begonnen is met de thema avonden en dat was eigenlijk een van de eerste plekken waar mensen elkaar konden treffen, elkaars verhalen konden horen, wat eigenlijk een plek was waar je even jezelf kon zijn, waar je even thuis kon zijn en tot op de dag van vandaag wordt het nog steeds in twee groepen georganiseerd.

00:00:33:12 - 00:00:55:12
Speaker 1
Het is nog steeds nodig. Het is nog steeds geen garantie dat je als trans persoon door iedereen geaccepteerd en gerespecteerd zal worden. Het zou een verhaal kunnen zijn uit een sprookjesboek bij wijze van spreken. Ze is soldaat, diplomaat geweest, spion geweest en transpersonen. Er is op een gegeven moment een een biografie van haar gevonden en daarin zegt ze van Ik ben geboren als vrouw, maar ik heb me moeten leren gedragen als een jongen.

00:00:55:14 - 00:01:20:07
Speaker 1
Ze was een overgelopen spion. De Franse koning wilde ze graag terughebben. Nou, en toen heeft ze gezegd Ik kom terug. Op één voorwaarde jullie erkennen mij als vrouw en mijn gedrag en als vrouw. Dat is gebeurd. Ze heeft de rest van haar leven in Frankrijk gewoond. Als vrouw. Wat ik daar fantastisch mooi vind en waarom ik haar als een boegbeeld zie is Ik vind haar een voorbeeld voor het echt het vechten en het claimen van je identiteit.

00:01:20:10 - 00:01:43:09
Speaker 1
Ieder verhaal wat er verteld kan worden over een trans persoon is een verhaal wat laat zien van we zijn mensen, we zijn gewoon mensen. We zijn geen enkel plaatje wat getweet wordt door een of andere politicus. We zijn mensen met zijn leven, met gevoelens, met dromen, met idealen. En ieder verhaal wat je vertelt draagt daaraan bij.

"
def aziatisch racisme.txt,"00:00:00:00 - 00:00:16:04
Speaker 1
Oh mijn god, wat ik nu toch ben tegengekomen. Ik open mijn Instagram en zie een video van een elf jarig jongetje die verkleed is als Chinees tijdens carnaval. En het erge nog is hij wordt geprezen in de comments! Hoezo is dit nog een ding?

00:00:16:06 - 00:00:35:15
Speaker 1
Op maandag krijg ik de vraag of ik wel pittig kan eten. Op woensdag krijg ik te horen of ik het koude weer wel ben gewend en op vrijdag word ik gezien als een van de goede buitenlanders. Uit onderzoek van het ministerie van Sociale Zaken blijkt dat ruim één op de drie Oost Zuidoost-Aziatische Nederlanders discriminatie ervaart en zelfs één op de twee.

00:00:35:16 - 00:00:58:00
Speaker 1
Als je een Chinese achtergrond hebt. Aziatisch racisme wordt niet erkend, wordt afgedaan als onschuldig en we worden gezien als model minderheid, oftewel hardwerkend. Nooit klagen en meedraaien met de samenleving zonder lastig te zijn. Maar weet je wat dat wel betekent? Als we wel spreken over racisme, dan wordt het weggewuifd. Als we worden gediscrimineerd, dan moeten we ons niet zo aanstellen.

00:00:58:02 - 00:01:19:02
Speaker 1
En als er een opmerking naar ons hoofd wordt geslingerd, dan is het maar een grapje. Het is zelfs zo genormaliseerd dat er nog steeds op verjaardagen van kinderen een racistisch lied wordt gezongen. Het is niet normaal om Hanky Panky Shanghai te zingen, want het lied is helemaal niet Chinees en het betekent ook niks. Racisme tegen Aziatische mensen is zo genormaliseerd dat het als onschuldig wordt gezien.

00:01:19:04 - 00:01:40:16
Speaker 1
Maar het is niet onschuldig. Het is niet onschuldig om jezelf te verkleden als een Aziatische persoon tijdens carnaval. Het is niet onschuldig om sambal bij tegen mij te zeggen en het is niet onschuldig, maar al die planken zijn hier te zingen, want zo houden we stereotypes in stand. En daarbij ook het racisme dat erbij komt kijken. Want voor de mensen die zich na deze video nog steeds afvragen nee, ik ben geen familie van Daniel Arends.

00:01:40:22 - 00:01:48:15
Speaker 1
Ik eet niet alleen rijst en ik ben niet goed in wiskunde. En nee, die vragen zijn niet normaal en niet grappig.

"
def_ontoegankelijkheid studeren.txt,"00:00:00:00 - 00:00:14:11
Speaker 1
Je snel de trap op naar je les. Pak de bus naar een andere locatie of je geniet aan het einde van de dag van een drankje in de kelder van een café. Je denkt er misschien geen twee keer over na. Maar hoe toegankelijk is ons onderwijs eigenlijk echt?

00:00:14:13 - 00:00:42:06
Speaker 2
Wat voor situatie kan ik terecht? Ik ben heel vaak een soort van aanzet tot een soort verandering in gedachten over mensen met een beperking en dat soort van lokale activistische, wat snel gebeurt. Zoals je kunt zien zit er een vervelend drempeltje voor de deur en zijn eigenlijk maar een beperkt aantal plekken waar ik makkelijk kan gaan. Stel je dit voor als collegezaal waar en mensen zitten die niet verder naar voren kunnen dan dit en een collega met tas jas.

00:00:42:08 - 00:00:53:02
Speaker 1
Studenten die extra hulp of ondersteuning nodig hebben, stoppen vaker met hun opleiding dan studenten die geen extra hulp nodig hebben. Maar ze zeggen ook als we de juiste hulp hadden gekregen, waren we niet gestopt.

00:00:53:07 - 00:01:10:17
Speaker 2
Wat heel vaak een probleem is, is dat er niet altijd mensen aan tafel zitten waar het om gaat. Toen ik als eerstejaars student hier voor de eerste keer kwam, deed deze liften en dat heeft wel indruk gemaakt bij de portier en die is toen eigenlijk direct aan de gang gegaan met het in gang zetten van in ieder geval de vernieuwing van het liftje.

00:01:10:18 - 00:01:19:22
Speaker 2
Dit soort thema's, dat zou gewoon bij iedereen op een bepaalde manier langs moeten komen van hey, denk hier eens over na door je in ieder geval toe te verhouden.

00:01:19:24 - 00:01:31:16
Speaker 1
Er is een verdrag van de Verenigde Naties dat zegt dat iedereen moet kunnen studeren. Als het onderwijs niet toegankelijk is, dan heeft de student geen beperking. Het onderwijs heeft een beperking.

"
diss battles_FINAL.txt,"00:00:00:00 - 00:00:13:04
Speaker 1
Deze battles. Oftewel elkaar beledigen en uitschelden voor de grap. Maar wanneer gaat dit te ver? Op het schoolplein zijn er nu steeds vaker deze battles en dat gaat er een beetje zo aan toe.

00:00:13:06 - 00:00:17:10
Speaker 2
Maar ook nog een casus is je baan als politie. Kom zeggen welke misdaad.

00:00:17:14 - 00:00:20:23
Speaker 3
Jouw moeder is. Je hebt de ogen van de Chinees, maar het hart van de zwarte.

00:00:21:00 - 00:00:31:03
Speaker 1
Het is een trend die is overgewaaid vanuit de Verenigde Staten, waar volwassenen elkaar met toestemming browsen. Tijdens een battle is alles toegestaan, dus ook racistische uitspraken.

00:00:31:05 - 00:00:53:18
Speaker 3
Het beste kan vergelijken met een met een bokswedstrijd en een moment dat de beat aangaan. Dan ga je klappen uitdelen. Dat zijn klappen die je normaliter naast het podium niet zou uitdelen, maar die in de context van zo'n wedstrijd wel geaccepteerd zijn. Bij die volwassen battles waar ik aanwezig was, daar is iedereen achttien plus. Dus mensen kunnen deze realiteit van fictie onderscheiden en mensen kiezen en betalen zelfs om erbij te zijn.

00:00:53:19 - 00:01:05:20
Speaker 3
Dus dat betekent alle mensen die daar zijn, die weten wat ze kunnen horen en in welke context dat gebeurt. Ik ben nooit zo heel erg van het streng handhaven, maar in dit geval zou ik zeggen hier gelden dan gewoon dezelfde regels als voor op de rest van het schoolplein.

00:01:05:21 - 00:01:15:02
Speaker 1
Ja, die regels van een dispatcher worden vooral door jongere kinderen niet altijd opgevolgd. De grenzen vervagen over wat er wel en niet tegen elkaar gezegd kan worden.

00:01:15:03 - 00:01:41:15
Speaker 3
Bepaalde uitlatingen die racistisch zouden kunnen zijn en dat die beloond worden doordat doordat het publiek er op reageert. Dus wat leren mensen dan uit deze specifieke uitlatingen of vergelijkbare uitlatingen? Als ik die doe, dan krijg ik daar heel veel positieve bekrachtiging voor, dus dan ga je dat nog meer doen en dan ga je dat misschien niet alleen maar richten op die ene persoon in die battle, maar waarschijnlijk iedereen die op diegene lijkt.

00:01:41:17 - 00:01:46:00
Speaker 1
Wat vind jij van deze battles? Laat even weten in de comments!

"
FINAL - sekswerk NAV sokken verkopen op tiktok .txt,"00:00:00:00 - 00:00:10:01
Speaker 1
Je gebruikte sokken verkopen als bijbaantje. Je hebt misschien wel dit soort video's voorbij zien komen op je voor up's. Eigenlijk zo.

00:00:10:01 - 00:00:19:15
Speaker 2
Simpel jongens. Als er mensen zijn die willen betalen voor mijn gedragen sokken met liefde en geen problemen gezien door mij.

00:00:19:17 - 00:00:22:16
Speaker 1
Maar dit is niet zo onschuldig als je denkt.

00:00:22:17 - 00:00:36:06
Speaker 2
Wat ik net ook al zei dat je wel mannen vermaakt in principe op het moment dat jij of je sokken opstuurt of daar een foto van maakt en dat verstuurd. Maar als iemand dan € 70 biedt voor je sokken, wat weet iemand anders dan voor bijvoorbeeld een naaktfoto?

00:00:36:07 - 00:01:00:18
Speaker 1
Mensen betalen hier oprecht heel veel geld voor omdat zij er opgewonden van raken. Het verkopen van gedragen kleding is daarom al een seksuele dienst. Het wordt gezien als sekswerk en dat mag alleen gedaan worden door volwassenen die zelf toestemming geven. Toch zijn er nu ook minderjarigen die door deze TikTok video's een kans zien om een site te starten, terwijl het illegaal is om sekswerk te verrichten onder de achttien en soms zelfs 21 jaar.

00:01:00:19 - 00:01:15:00
Speaker 1
Het kan een eerste stap zijn naar een wereld waar je helemaal niet thuis hoort als minderjarigen. Voor kwetsbare groepen kan het moeilijker zijn om daar uit te komen door bijvoorbeeld geldgebrek of als je uit een moeilijke gezinssituatie komt. En daarnaast kan er ook nog misbruik worden gemaakt van jouw gegevens.

00:01:15:04 - 00:01:26:17
Speaker 2
Met de betalingen. Dat je bijvoorbeeld een tikkie stuurt met je gegevens. Je wordt gewoon opgezocht je adres, je school, wie je ouders zijn, waar je broers en zussen werken, wonen, dat soort dingen.

00:01:26:19 - 00:01:34:09
Speaker 1
Niet zo heel onschuldig dus, want voor je het weet zijn al je persoonlijke gegevens online en zie je veel meer dan alleen je zoeken naar de hoogste bieder. Dus.

"
FINAL V2.txt,"00:00:00:00 - 00:00:09:00
Speaker 1
Hoeveel mannen zijn stiekem in therapie? Ik heb twee manieren uit de kast komen Jongens, ik ben homofiel en ik ben met therapie.

00:00:09:02 - 00:00:27:13
Speaker 1
Mijn naam is Bobbie en ik vind de therapie goed gaan. De maatschappij is nu veel te zwaar. Je wordt wakker, je moet naar werk en klimaat oplossen en die wegen op je neer. De beuk met al gewoon door negeren echt wat er van binnen speelt. En dan voor je het weet ben je elke week grieperig. Je bent niet elke week grieperig, want het is koud.

00:00:27:18 - 00:00:49:21
Speaker 1
Je bent stress, het opkroppen in jezelf die gewoon niet hoort te zijn. Therapie is superbelangrijk. Ik ga al sinds 2017 aan en af en ik ga eerlijk zeggen tien keer beter persoon geworden sinds ik met zoveel mannen procent van het leven twee keer zo vaak als vrouw. In 2023 hebben 166 mannen tussen de twintig en 21 zal wat leven beroofd.

00:00:49:23 - 00:01:00:04
Speaker 1
Bij vrouwen is het zestig. Hey, en wil je me factchecken in al deze cijfers? Hierbij heb je ook nog een explainer en dan kan je even kijken of ik gelijk heb.

00:01:00:06 - 00:01:19:14
Speaker 1
En ja, als je denkt een granaat te doen tranen te trekken mag ook. Ik bedoel, mijn opa noemt ze zielenknijper zonder reden. Je hoeft niet te huilen, want dat is niet eens de ultieme vorm van herkennen dat er iets mis is met je. Dus als je niet huilt, ga nog eens therapie. Maar herkennen dat er meerdere manieren zijn.

00:01:19:14 - 00:01:41:16
Speaker 1
Ook weet je van therapie gaan en ontdekken wie je echt bent en wat je wilt doen en hoe je die pijn gaat verwerken. Fun fact happy fact. Eigenlijk 60% van de mensen die knap lopen is uiterlijk liegen en ik geloof dat een van die zestig bent. Mijn boodschap is eigenlijk ga heel, heel eerlijk. Schrijf je in. En als je dat tegenspreekt omdat je sound of mind bent.

00:01:41:21 - 00:01:58:02
Speaker 1
Fucking gefeliciteerd! Ik ben jaloers op je. Maar als je wel en achter komt dat je hulp nodig hebt. Leasebakken daar. Je gaat er zoveel baat bij hebben. Je gaat er zoveel blij mee zijn. Groeien, willen bloeien en hebben hulp daarbij nodig. En therapie is echt perfect.

"
Funx Final.txt,"00:00:00:00 - 00:00:11:18
Speaker 1
Je weet toch als je als je helemaal van niks komt dat je jezelf op de radio is toch niet waar ben ik dat? Ben ik echt op de radio mee te sturen met mijn familie stuurt me maar hoe? Zo ben ik in de auto hoor ik jou?

00:00:11:20 - 00:00:27:09
Speaker 2
Nederlandse hiphop daalt in de charts op de radio, maar blijft het populairste muziekgenre onder jongeren. Hiphop wordt minder gedraaid op de grote radiozenders. Maar waarom is het eigenlijk belangrijk dat er een platform is die meer aandacht besteedt aan hiphop?

00:00:27:13 - 00:00:33:15
Speaker 3
Ik denk dat Fenix een heel goed platform is voor een scene die niet altijd gezien wordt.

00:00:33:18 - 00:00:49:04
Speaker 4
Er zijn eigenlijk weinig awards voor de urban industry en ik vind dat Fenix daarin heeft laten zien dat wij ook verdienen om bij stilgestaan te worden en awards te winnen en dat ons werk evenveel waard is als dat van een pop industrie bijvoorbeeld.

00:00:49:06 - 00:00:53:09
Speaker 3
Wat onderscheidt FunX volgens jou van andere zenders of platforms.

00:00:53:11 - 00:00:54:20
Speaker 5
Dat ze ons draaien?

00:00:54:22 - 00:00:57:04
Speaker 3
Ja, en als je zegt ons, wie bedoel je dan?

00:00:57:09 - 00:01:05:06
Speaker 5
Ja, ik denk gewoon urban. Ja, over dat woordje wordt ook moeilijk gedaan de laatste tijd, maar ik denk gewoon in ieder geval ja, mijn categorie artiesten.

00:01:05:08 - 00:01:16:02
Speaker 6
Dat maakt eigenlijk het verschil. Dat ze de quote gewoon pushen en een kans geven. En ik denk dat we dat gewoon met z'n allen moeten blijven doen en elkaar te supporten zodat we allemaal ja hogere levels kunnen bereiken.

00:01:16:03 - 00:01:30:04
Speaker 3
Alle dromen die je hebt, die kunnen waargemaakt worden. Ook al heb je een migratieachtergrond. Ook al ben je niet 100% Nederlands, alles is mogelijk. Zo heb je een andere cultuur. Geloof maakt niet uit. Alles kan.

"
gijzelaars-gevangenen.def.txt,"00:00:00:00 - 00:00:27:10
Speaker 1
In het nieuws hoor je steeds Israëlische gijzelaars en Palestijnse gevangenen. Waarom is dat? In het woordenboek staat Een gijzelaar is een gevangene die pas wordt vrijgelaten na vervulling van bepaalde voorwaarden. Diegene wordt dus meestal niet vastgehouden vanwege een misdaad, maar bijvoorbeeld als ruilmiddel. Dat is dus iets anders dan gevangenen. Dat is iemand die in de gevangenis zit. Waarbij ik denk oké, die heeft iets verkeerd gedaan, heeft de rechter gezien en is schuldig bevonden.

00:00:27:12 - 00:00:29:19
Speaker 1
Maar is dat in deze situatie ook zo?

00:00:29:23 - 00:00:52:23
Speaker 2
Wat kan het zijn? Wat is dan precies het verschil tussen gijzelaars en gevangenen? Het woord gevangene impliceert dat die persoon terecht is gevangen genomen omdat hij in gevaar komt. Dat is in dit geval feitelijk onjuist. Deze mensen zijn opgepakt en van hun vrijheid beroofd, zonder bewijs dat zij direct iets onrechtmatig gedaan hebben. Twee Wel weten op basis van al die onderzoeken van mensenrechtenorganisaties is dat mensen te pas en te onpas ik zijn.

00:00:52:24 - 00:00:55:11
Speaker 2
Als je de vrouw bij, dus de kinderen bij de mannen, bij.

00:00:55:11 - 00:01:00:12
Speaker 1
Meer dan een derde van de Palestijnen in Israëlische gevangenschap heeft nooit een proces gehad.

00:01:00:13 - 00:01:09:15
Speaker 2
Maar wat we wel weten is dat de Israëlische regering er geen reden voor heeft om zomaar mensen als het ware te gijzelen. Daar komt het feitelijk erop neer. Maar dat gebruiken we dan weer niet voor.

00:01:09:15 - 00:01:24:09
Speaker 1
Palestijnse organisaties zoals Arme, Maar noem hem politieke gevangenen. Omdat gevangenissen. De rechtbank, ze zijn allemaal onderdeel van een illegale bezetting. Amnesty en Human Rights Watch gebruiken politieke gevangenen voor specifieke gevallen, maar ze zeggen ook dat het systeem structureel oneerlijk is.

00:01:24:12 - 00:01:36:24
Speaker 2
Ik merk bijvoorbeeld op het begin bijna alle omroepen in Nederland hadden heel sterk de neiging om de taal van Israël over te nemen en onvoldoende dus eigenlijk bewust waren dat de taal van de machtigen moesten bevragen.

00:01:37:01 - 00:01:39:24
Speaker 1
We hebben de NOS om reactie gevraagd, dus check even onze comments.

00:01:40:02 - 00:01:59:12
Speaker 2
Dat geval is dus niet een Tomado Tomado situatie. Het heeft werkelijk betekenis. Dat is volstrekt framing. De macht en invloed van de media en taalgebruik om een publiek te sturen richting een bepaalde interpretatie over de situatie in Gaza, dat dan precies één sommeert met de Israëlische overheid.

"
Introvideo themamaand.txt,"00:00:00:00 - 00:00:22:15
Speaker 1
Een opmerking die net de grens over gaat. Iemand die te dichtbij komt tijdens het uitgaan of die groep die je na roept als je naar huis fietst. Het zijn alledaagse situaties die raken aan sociale veiligheid. Het centrale thema van deze maand Hierbij en elke week zoomen we in op een ander aspect. Op straat, in het uitgaansleven, op school of online.

00:00:22:17 - 00:00:48:22
Speaker 1
Want veiligheid is meer dan de afwezigheid van geweld. Sociale veiligheid betekent dat je beschermt bent en je beschermt voert tegen ongewenst gedrag van anderen. Uit onderzoek blijkt bijvoorbeeld dat vooral jongeren en vrouwen zich vaker onveilig voelen. Zeker s nachts of in het uitgaansleven. En 85% van de hetero vrouwen en LHBTQ plus vrouwen laten weten dat ze in het afgelopen jaar ongewenst zijn aangeraakt in het uitgaansleven.

00:00:48:24 - 00:01:11:17
Speaker 1
Het gaat om respect voor elkaars grenzen, elkaar helpen als het misgaat en durven zeggen als iets niet oké. Deze maand geven we extra aandacht aan situaties waar het schuurt. Op straat, in de club of online. Maar we kijken ook vooruit. Hoe maken we consent normaal? Wat kun jij doen als omstander? En hoe bouwen we samen aan een veilige omgeving?

00:01:11:19 - 00:01:15:24
Speaker 1
Praat mee en check ons kanaal om niks te missen.

"
N8W8 FINAL.txt,"00:00:00:00 - 00:00:08:21
Speaker 1
Er speelt al tijden een belangrijke vraag in de nacht waar ook Nachtwacht Rotterdam zich mee bezig houdt. Want hoe maken we het nachtleven veiliger voor iedereen?

00:00:08:23 - 00:00:12:19
Speaker 2
Gedraag je of blijf thuis.

00:00:12:21 - 00:00:29:08
Speaker 2
Wat heel mooi zou zijn, want een hele hoop issues uit de weg zou kunnen halen, is als plek nog duidelijker kunnen maken aan de mensen die binnenkomen. Wat moet je binnen verwachten? Welke? Welk gedrag vinden we fijn? Want als je mensen met dezelfde intenties in dezelfde ruimte zet, hebben ze vaak niet een probleem.

00:00:29:10 - 00:00:38:23
Speaker 3
Zeg maar. Dingen die ik wel al goed vind gaan zijn dat mensen ook echt getraind zijn om met bepaalde situaties om te gaan, dat je flower angels hebt of hosts bij de deur.

00:00:38:24 - 00:00:57:10
Speaker 2
Je ziet nu bij een deel van het nachtleven dat de trainingen worden gedaan, workshops worden gevolgd, wordt geïnvesteerd in kennis. We hopen natuurlijk op een gegeven moment dat je dat iedereen die kennis heeft en dan nog steeds gaan er dingen fout, maar dan reageren mensen in ieder geval op de best mogelijke manier om hetgene wat er fout gaat.

00:00:57:12 - 00:01:16:03
Speaker 3
Mensen mogen ook met elkaar flirten op de dansvloer. Je mag ook van uitproberen. En dat en daarbij gewoon begrijpen waar de grenzen liggen. Telefoons en technologie, dat helpt ook niet echt. Dat jonge mensen als kinderen gewoon heel veel thuis zitten en niet zo goed weten hoe ze met elkaar moeten omgaan. En dus dat educatie wel echt heel erg daarbij zou kunnen bijdragen.

00:01:16:05 - 00:01:27:05
Speaker 2
We kunnen met z'n allen kijken naar vandaag, maar eigenlijk is misschien stiekem investeren morgen heeft misschien nog wel meer effect.

"
